Brute Force,Dynamic Programming,Greedy,Tabu Search,Simulated Annealing,Genetic Algorithm,Ant Colony Optimization,Particle Swarm Optimization
,32616.0,32570.0,22473.0,25997.0,26498.0,32189.0,27332.0
,32616.0,32570.0,22473.0,25997.0,26498.0,32267.0,27372.0
,32616.0,32570.0,22473.0,25997.0,26498.0,31982.0,27433.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32339.0,27433.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32116.0,27586.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32266.0,27586.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32417.0,27586.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32206.0,27586.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32055.0,27592.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32264.0,27592.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32415.0,27592.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32187.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32132.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32115.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32207.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,31320.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,31979.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32266.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32267.0,28000.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32208.0,28072.0
,32616.0,32570.0,22473.0,26472.0,26498.0,31860.0,28072.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32417.0,28072.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32058.0,29134.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32569.0,29134.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32266.0,29134.0
,32616.0,32570.0,22473.0,26472.0,26498.0,32357.0,29361.0
,32616.0,32570.0,22473.0,27148.0,26498.0,32057.0,29484.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32417.0,29484.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32266.0,29484.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32419.0,29484.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29484.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29692.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29813.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29813.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29826.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29826.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29826.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29826.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29826.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,29901.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30179.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30179.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30525.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30525.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30583.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30583.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30695.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30695.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30695.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30742.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30742.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30742.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30910.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30910.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30910.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30910.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30910.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,30923.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31086.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31086.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31086.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31086.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31086.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31134.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31137.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31137.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31137.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31287.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31287.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31287.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31287.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31288.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31288.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31288.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31301.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31366.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31516.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31665.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31666.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31666.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31666.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31666.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31816.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31817.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31818.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28128.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28468.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28545.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28781.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,28954.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29094.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29094.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29325.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29325.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29325.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29325.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29325.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29821.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31877.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29865.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
,32616.0,32570.0,22473.0,29956.0,26498.0,32418.0,31878.0
